[2026-02-25 21:35:33] ID: 241 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 290 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4289 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 775 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2044 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1247 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4288 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 899 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4290 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1234 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2045 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 202 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 169 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 591 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4291 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1591 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1314 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4292 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4295 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4294 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4298 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4297 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4301 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 779 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4299 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 600 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4300 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 822 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 289 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 293 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2047 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1717 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1284 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2048 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4293 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4304 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1269 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 203 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 337 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1499 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 655 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1740 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1308 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4302 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4306 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 545 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2050 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4309 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2049 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4310 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4305 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4311 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1375 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2051 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 726 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 996 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4312 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4313 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4308 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 641 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 798 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1362 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2052 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4318 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1510 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 258 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4317 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1643 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 580 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4316 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1634 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2054 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1134 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2056 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4325 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4326 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4323 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4331 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4329 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 146 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4327 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1434 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1741 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 159 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 511 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4333 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4335 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4334 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2057 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4336 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 889 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2058 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 238 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4342 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1293 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 863 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4341 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4338 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2059 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1397 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4339 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4343 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4344 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4347 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 605 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4346 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 204 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4345 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1501 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 284 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2062 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1336 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 774 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4348 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1227 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4337 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 799 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1742 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 108 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4349 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4350 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1135 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4351 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4358 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2063 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4321 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4354 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4356 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4330 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1770 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2060 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4371 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 120 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1378 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4322 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 482 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 114 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1660 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2069 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4361 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1743 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 890 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4381 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4380 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4357 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2055 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4376 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2064 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 8 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1389 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4378 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1138 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1201 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4374 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4386 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4360 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1161 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4324 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 733 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4385 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2070 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4384 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4328 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 624 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4355 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4383 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 165 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 912 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 771 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4369 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2066 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1646 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4363 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2067 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1137 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 695 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4382 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4372 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4365 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4367 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 566 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 629 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4340 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1338 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1394 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4353 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4366 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4368 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4379 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 953 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4388 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4352 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2065 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2068 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 237 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4387 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4373 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4393 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4392 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4391 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2071 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1180 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4389 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1388 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4394 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4364 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4396 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4395 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4402 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 22 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4400 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4398 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 855 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 802 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4404 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4401 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 946 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4403 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 550 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4406 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4405 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1678 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 205 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2073 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4407 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2074 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1613 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4409 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 126 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4412 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4408 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1162 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4417 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4411 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4410 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2075 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 697 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 937 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4414 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4416 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1647 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4418 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2076 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4420 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4427 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 46 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 556 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4419 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4421 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1504 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4430 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4422 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1127 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2078 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1670 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4428 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 338 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4320 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 285 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2077 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4424 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2080 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 622 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4423 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1745 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4429 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 857 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 534 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4433 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4431 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2079 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4432 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1516 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1261 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 206 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4435 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2081 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4440 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4444 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4437 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 698 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 502 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4434 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4442 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 339 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4436 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4441 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4443 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2082 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1341 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 512 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4439 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 254 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1648 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4450 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4451 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4447 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4453 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4456 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4455 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4454 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4452 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2083 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4446 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4449 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4457 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1506 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4448 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 830 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1139 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1098 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1337 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 864 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 781 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1597 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 999 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2086 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 892 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 286 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2085 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2088 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1746 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2087 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 749 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 806 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1390 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2089 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2084 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 917 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2090 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2091 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4460 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 2092 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4463 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 714 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4466 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 665 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4462 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4468 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 4459 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1606 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:35:37] ID: 1449 | Sim: Raw | Estado: FALLIDA
